Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(Pa),   Alti(m)
  2020/8/8,  12:46:16,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.900000,43.981445,101377.187500,-4.343500
  2020/8/8,  12:46:26,  3.886250,    0,       0.000000,       0.000000,         9,         3,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 22.900000,43.993164,101370.140625,-3.757434
  2020/8/8,  12:46:36,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.900000,43.967773,101369.718750,-3.722249
  2020/8/8,  12:46:46,  3.885000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.889999,44.003906,101370.718750,-3.805688
  2020/8/8,  12:46:56,  3.886250,    0,       0.000000,       0.000000,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.889999,43.919922,101378.765625,-4.475184
  2020/8/8,   12:47:6,  3.886250,    0,       0.000000,       0.000000,        21,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.889999,43.980469,101372.546875,-3.957484
  2020/8/8,  12:47:16,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.889999,43.931641,101371.710938,-3.888121
  2020/8/8,  12:47:26,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.879999,43.943359,101368.062500,-3.584524
  2020/8/8,  12:47:36,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,43.943359,101373.843750,-4.066053
  2020/8/8,  12:47:46,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,43.955078,101372.429688,-3.948437
  2020/8/8,  12:47:56,  3.886250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,43.966797,101370.187500,-3.761456
  2020/8/8,   12:48:6,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,43.977539,101378.828125,-4.480211
  2020/8/8,  12:48:30,  3.883750,    0,       0.000000,       0.000000,         9,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,43.977539,101375.000000,-4.161552
  2020/8/8,  12:48:40,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.001953,101376.000000,-4.244987
  2020/8/8,  12:48:50,  3.881250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.025391,101375.585938,-4.210809
  2020/8/8,   12:49:0,  3.881250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.025391,101374.171875,-4.093195
  2020/8/8,  12:49:10,  3.881250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.025391,101372.765625,-3.976585
  2020/8/8,  12:49:20,  3.882500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.037109,101374.171875,-4.093195
  2020/8/8,  12:49:30,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.025391,101373.757812,-4.058011
  2020/8/8,  12:49:40,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.060547,101367.828125,-3.565423
  2020/8/8,  12:49:50,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.072266,101366.875000,-3.486003
  2020/8/8,   12:50:0,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,44.108398,101371.234375,-3.848915
  2020/8/8,  12:50:10,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.083984,101377.718750,-4.387730
  2020/8/8,  12:50:20,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,44.071289,101375.062500,-4.167583
  2020/8/8,  12:50:30,  3.885000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.130859,101379.460938,-4.533487
  2020/8/8,  12:50:54,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.226562,101367.343750,-3.525211
  2020/8/8,   12:51:4,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.191406,101372.406250,-3.946427
  2020/8/8,  12:51:14,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.155273,101360.703125,-2.972276
  2020/8/8,  12:51:24,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.142578,101357.875000,-2.737018
  2020/8/8,  12:51:34,  3.880000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.166992,101356.875000,-2.653571
  2020/8/8,  12:51:44,  3.880000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.141602,101372.984375,-3.994679
  2020/8/8,  12:51:54,  3.881250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,44.154297,101371.578125,-3.877063
  2020/8/8,   12:52:4,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.820000,44.154297,101366.515625,-3.455844
  2020/8/8,  12:52:14,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.820000,44.141602,101369.328125,-3.690080
  2020/8/8,  12:52:24,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.820000,44.166016,101368.500000,-3.620714
  2020/8/8,  12:52:34,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.809999,44.153320,101366.234375,-3.432722
  2020/8/8,  12:52:44,  3.883750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.809999,44.141602,101370.046875,-3.749392
  2020/8/8,  12:52:54,  3.883750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.809999,44.117188,101362.992188,-3.514152
  2020/8/8,  12:53:18,  3.883750,    0,       0.000000,       0.000000,        66,        22,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.799999,44.188477,101364.984375,-3.328168
  2020/8/8,  12:53:28,  3.881250,    0,       0.000000,       0.000000,       123,        41,         6,         3,         3,         0,         0,         0,         1,         0,         0,         1, 22.799999,44.176758,101370.218750,-3.764471
  2020/8/8,  12:53:38,  3.882500,    0,       0.000000,       0.000000,       111,        37,         6,         3,         3,         0,         0,         0,         1,         0,         0,         1, 22.799999,44.176758,101363.156250,-3.729286
  2020/8/8,  12:53:48,  3.883750,    0,       0.000000,       0.000000,       111,        29,         6,         3,         0,         0,         0,         0,         0,         0,         0,         0, 22.799999,44.139648,101367.968750,-3.576481
  2020/8/8,  12:53:58,  3.883750,    0,       0.000000,       0.000000,       162,        46,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.799999,44.211914,101361.335938,-3.024554
  2020/8/8,   12:54:8,  3.882500,    0,       0.000000,       0.000000,       606,       191,        54,         3,         3,         0,         3,         5,         7,         3,         5,         7, 22.799999,44.223633,101368.390625,-3.611667
  2020/8/8,  12:54:18,  3.881250,    0,       0.000000,       0.000000,       669,       215,        38,         3,         0,         0,         3,         5,         5,         3,         5,         5, 22.809999,44.177734,101371.453125,-3.867010
  2020/8/8,  12:54:28,  3.880000,    0,       0.000000,       0.000000,       348,       109,        15,         6,         3,         3,         1,         2,         5,         1,         2,         5, 22.799999,44.201172,101365.984375,-3.411610
  2020/8/8,  12:54:38,  3.881250,    0,       0.000000,       0.000000,       165,        55,        12,         3,         3,         0,         0,         0,         1,         0,         0,         1, 22.799999,44.127930,101369.218750,-3.681032
  2020/8/8,  12:54:48,  3.882500,    0,       0.000000,       0.000000,       120,        40,        16,         3,         3,         0,         0,         0,         2,         0,         0,         2, 22.799999,44.127930,101370.796875,-3.811720
  2020/8/8,  12:54:58,  3.882500,    0,       0.000000,       0.000000,        99,        33,        13,         3,         3,         0,         0,         0,         2,         0,         0,         2, 22.790001,44.150391,101364.906250,-3.322136
  2020/8/8,   12:55:8,  3.882500,    0,       0.000000,       0.000000,       156,        52,         9,         6,         6,         3,         0,         0,         4,         0,         0,         4, 22.790001,44.115234,101365.312500,-3.356317
  2020/8/8,  12:55:18,  3.883750,    0,       0.000000,       0.000000,       126,        42,        12,         9,         6,         3,         0,         0,         5,         0,         0,         5, 22.780001,44.114258,101365.906250,-3.405578
  2020/8/8,  12:55:42,  3.882500,    0,       0.000000,       0.000000,       573,       179,        38,         3,         0,         0,         2,         3,         4,         2,         3,         4, 22.770000,44.100586,101368.437500,-3.615688
  2020/8/8,  12:55:52,  3.881250,    0,       0.000000,       0.000000,       321,       107,        26,         6,         3,         0,         1,         1,         4,         1,         1,         4, 22.780001,44.089844,101370.687500,-3.802672
  2020/8/8,   12:56:2,  3.881250,    0,       0.000000,       0.000000,       243,        81,        19,         6,         3,         0,         0,         0,         3,         0,         0,         3, 22.780001,44.054688,101365.484375,-3.370392
  2020/8/8,  12:56:12,  3.878750,    0,       0.000000,       0.000000,      1059,       336,       104,         7,         3,         3,         7,        11,        15,         7,        11,        15, 22.780001,44.054688,101366.898438,-3.522195
  2020/8/8,  12:56:22,  3.878750,    0,       0.000000,       0.000000,      1287,       408,       137,        13,         9,         6,         8,        14,        23,         8,        14,        23, 22.780001,44.078125,101365.484375,-3.370392
  2020/8/8,  12:56:32,  3.880000,    0,       0.000000,       0.000000,       537,       168,        46,         6,         3,         3,         2,         3,         7,         2,         3,         7, 22.780001,44.018555,101364.484375,-3.286949
  2020/8/8,  12:56:42,  3.881250,    0,       0.000000,       0.000000,       729,       232,        24,         3,         0,         0,         4,         5,         6,         4,         5,         6, 22.780001,44.078125,101362.664062,-3.135143
  2020/8/8,  12:56:52,  3.882500,    0,       0.000000,       0.000000,       237,        79,        21,         3,         0,         0,         0,         1,         1,         0,         1,         1, 22.790001,44.018555,101371.375000,-3.859973
  2020/8/8,   12:57:2,  3.882500,    0,       0.000000,       0.000000,       135,        45,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,44.054688,101366.898438,-3.488014
  2020/8/8,  12:57:12,  3.881250,    0,       0.000000,       0.000000,       114,        35,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,44.030273,101365.484375,-3.370392
  2020/8/8,  12:57:22,  3.880000,    0,       0.000000,       0.000000,       120,        37,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2, 22.770000,44.028320,101369.437500,-3.699128
  2020/8/8,  12:57:32,  3.878750,    0,       0.000000,       0.000000,        72,        24,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 22.780001,44.053711,101363.218750,-3.181389
  2020/8/8,  12:57:42,  3.878750,    0,       0.000000,       0.000000,       180,        57,         7,         3,         3,         0,         0,         0,         2,         0,         0,         2, 22.770000,44.052734,101361.968750,-3.077838
  2020/8/8,   12:58:6,  3.881250,    0,       0.000000,       0.000000,        18,         6,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0, 22.760000,44.027344,101365.375000,-3.361344
  2020/8/8,  12:58:16,  3.880000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,44.003906,101370.437500,-3.781561
  2020/8/8,  12:58:26,  3.878750,    0,       0.000000,       0.000000,        36,        12,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.992188,101370.437500,-3.781561
  2020/8/8,  12:58:40,  3.881250,    0,       0.000000,       0.000000,        60,        20,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.956055,101364.789062,-3.312083
  2020/8/8,  12:58:50,  3.881250,    0,       0.000000,       0.000000,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.979492,101367.195312,-3.512141
  2020/8/8,   12:59:0,  3.881250,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,43.993164,101363.218750,-3.181389
  2020/8/8,  12:59:10,  3.878750,    0,       0.000000,       0.000000,        39,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.992188,101369.023438,-3.664948
  2020/8/8,  12:59:20,  3.881250,    0,       0.000000,       0.000000,        30,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.955078,101370.015625,-3.747381
  2020/8/8,  12:59:30,  3.875000,    0,       0.000000,       0.000000,         9,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.943359,101367.195312,-3.512141
  2020/8/8,  12:59:40,  3.876250,    0,       0.000000,       0.000000,         9,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0, 22.760000,43.931641,101369.187500,-3.678016
  2020/8/8,  12:59:50,  3.868750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.770000,43.931641,101364.789062,-3.312083
  2020/8/8,    13:0:0,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.760000,43.979492,101360.312500,-2.940104
  2020/8/8,   13:0:10,  3.866250,    0,       0.000000,       0.000000,        27,         9,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1, 22.770000,43.967773,101367.195312,-3.512141
  2020/8/8,   13:0:20,  3.873750,    0,       0.000000,       0.000000,        27,         9,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1, 22.770000,43.931641,101367.609375,-3.547327
  2020/8/8,   13:0:30,  3.876250,    0,       0.000000,       0.000000,         9,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,43.932617,101364.625000,-3.298008
  2020/8/8,   13:0:40,  3.878750,    0,       0.000000,       0.000000,         9,         3,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,43.933594,101364.078125,-3.252768
  2020/8/8,   13:0:50,  3.873750,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,43.897461,101366.898438,-3.488014
  2020/8/8,    13:1:0,  3.871250,    0,       0.000000,       0.000000,        30,        10,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 22.790001,43.886719,101363.906250,-3.238693
  2020/8/8,   13:1:10,  3.870000,    0,       0.000000,       0.000000,         9,         3,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 22.790001,43.898438,101370.960938,-3.825794
  2020/8/8,   13:1:20,  3.870000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.799999,43.886719,101365.156250,-3.342243
  2020/8/8,   13:1:30,  3.867500,    0,       0.000000,       0.000000,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.799999,43.875000,101367.390625,-3.528226
  2020/8/8,   13:1:40,  3.868750,    0,       0.000000,       0.000000,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.809999,43.851562,101369.632812,-3.715212
  2020/8/8,   13:1:50,  3.866250,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.809999,43.791992,101370.460938,-3.784577
  2020/8/8,    13:2:0,  3.873750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.820000,43.792969,101372.570312,-3.959495
  2020/8/8,   13:2:10,  3.876250,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,43.769531,101360.703125,-2.972276
  2020/8/8,   13:2:20,  3.877500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,43.734375,101367.171875,-3.510131
  2020/8/8,   13:2:30,  3.871250,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,43.734375,101368.578125,-3.627752
  2020/8/8,   13:2:40,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,43.734375,101362.937500,-3.158266
  2020/8/8,   13:2:50,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.721680,101366.593750,-3.462881
  2020/8/8,    13:3:0,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.698242,101376.882812,-4.318369
  2020/8/8,   13:3:10,  3.868750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.709961,101369.000000,-3.662937
  2020/8/8,   13:3:20,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.710938,101367.421875,-3.531242
  2020/8/8,   13:3:30,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.722656,101367.007812,-3.497062
  2020/8/8,   13:3:40,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,43.686523,101367.828125,-3.565423
  2020/8/8,   13:3:50,  3.866250,    0,       0.000000,       0.000000,         9,         3,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 22.850000,43.747070,101362.187500,-3.284939
  2020/8/8,    13:4:0,  3.873750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.721680,101370.828125,-3.814736
  2020/8/8,   13:4:10,  3.873750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.747070,101367.421875,-3.531242
  2020/8/8,   13:4:20,  3.875000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.770508,101366.007812,-3.413621
  2020/8/8,   13:4:30,  3.867500,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,43.770508,101359.367188,-2.860680
  2020/8/8,   13:4:40,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.843750,101368.828125,-3.648863
  2020/8/8,   13:4:50,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.855469,101363.187500,-3.179379
  2020/8/8,    13:5:0,  3.878750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,43.867188,101369.687500,-3.720239
  2020/8/8,   13:5:10,  3.870000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,43.891602,101369.687500,-3.720239
  2020/8/8,   13:5:20,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,43.903320,101364.593750,-3.295997
  2020/8/8,   13:5:30,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,43.952148,101359.812500,-2.897879
  2020/8/8,   13:5:40,  3.865000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.024414,101366.421875,-3.448807
  2020/8/8,   13:5:50,  3.865000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.037109,101359.234375,-2.849621
  2020/8/8,    13:6:0,  3.873750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.024414,101355.578125,-2.545993
  2020/8/8,   13:6:10,  3.873750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,44.048828,101371.937500,-3.907221
  2020/8/8,   13:6:20,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.013672,101363.296875,-3.188426
  2020/8/8,   13:6:30,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.037109,101360.062500,-2.953174
  2020/8/8,   13:6:40,  3.876250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,43.953125,101378.406250,-4.445028
  2020/8/8,   13:6:50,  3.877500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,44.026367,101375.421875,-4.196735
  2020/8/8,    13:7:0,  3.868750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.049805,101377.406250,-4.362599
  2020/8/8,   13:7:10,  3.867500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.062500,101363.296875,-3.188426
  2020/8/8,   13:7:20,  3.876250,    0,       0.000000,       0.000000,       162,        54,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.062500,101375.000000,-4.161552
  2020/8/8,   13:7:30,  3.876250,    0,       0.000000,       0.000000,       132,        44,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,44.098633,101371.593750,-3.878068
  2020/8/8,   13:7:40,  3.873750,    0,       0.000000,       0.000000,       126,        35,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,44.062500,101375.828125,-4.230914
  2020/8/8,   13:7:50,  3.873750,    0,       0.000000,       0.000000,       276,        84,        16,         3,         3,         3,         0,         1,         3,         0,         1,         3, 22.870001,44.050781,101374.007812,-4.079121
  2020/8/8,    13:8:0,  3.863750,    0,       0.000000,       0.000000,       285,        91,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3, 22.860001,44.062500,101377.828125,-4.396777
  2020/8/8,   13:8:10,  3.871250,    0,       0.000000,       0.000000,       135,        45,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.870001,44.098633,101375.828125,-4.230914
  2020/8/8,   13:8:20,  3.873750,    0,       0.000000,       0.000000,       261,        83,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,44.074219,101375.000000,-4.161552
  2020/8/8,   13:8:30,  3.875000,    0,       0.000000,       0.000000,       579,       189,        31,         3,         3,         3,         4,         5,         7,         4,         5,         7, 22.870001,45.485352,101377.656250,-4.382704
  2020/8/8,   13:8:40,  3.876250,    0,       0.000000,       0.000000,       885,       280,        48,         6,         6,         3,         5,         6,        10,         5,         6,        10, 22.870001,44.401367,101378.078125,-5.040102
  2020/8/8,   13:8:50,  3.876250,    0,       0.000000,       0.000000,       864,       273,        38,         6,         6,         0,         5,         6,        10,         5,         6,        10, 22.879999,44.280273,101376.531250,-4.289217
  2020/8/8,    13:9:0,  3.863750,    0,       0.000000,       0.000000,       780,       260,        88,        13,        10,         0,         4,         9,        17,         4,         9,        17, 22.879999,44.184570,101378.906250,-4.487247
  2020/8/8,   13:9:10,  3.873750,    0,       0.000000,       0.000000,       372,       120,        27,         0,         0,         0,         1,         3,         3,         1,         3,         3, 22.889999,44.149414,101375.359375,-4.191709
  2020/8/8,   13:9:20,  3.873750,    0,       0.000000,       0.000000,       201,        67,        13,         3,         3,         0,         0,         1,         3,         0,         1,         3, 22.889999,44.125000,101375.945312,-4.240966
  2020/8/8,   13:9:30,  3.872500,    0,       0.000000,       0.000000,       213,        71,        22,         6,         6,         3,         0,         0,         5,         0,         0,         5, 22.889999,44.149414,101371.710938,-3.888121
  2020/8/8,   13:9:40,  3.871250,    0,       0.000000,       0.000000,       330,       106,        22,         3,         3,         3,         1,         1,         4,         1,         1,         4, 22.889999,44.149414,101370.718750,-3.805688
  2020/8/8,   13:9:50,  3.871250,    0,       0.000000,       0.000000,       525,       167,        47,        14,         6,         6,         2,         5,        12,         2,         5,        12, 22.889999,44.136719,101371.710938,-3.888121
  2020/8/8,   13:10:1,  3.866250,    0,       0.000000,       0.000000,      1431,       456,       198,        35,        23,        13,         9,        21,        39,         9,        21,        39, 22.900000,44.090820,101366.734375,-3.473940
  2020/8/8,  13:10:11,  3.873750,    0,       0.000000,       0.000000,       399,       133,        50,         6,         3,         3,         1,         4,         7,         1,         4,         7, 22.910000,44.090820,101370.796875,-3.811720
  2020/8/8,  13:10:21,  3.873750,    0,       0.000000,       0.000000,       354,       118,        43,         6,         6,         3,         0,         3,         8,         0,         3,         8, 22.900000,44.114258,101375.609375,-4.212820
  2020/8/8,  13:10:31,  3.873750,    0,       0.000000,       0.000000,       231,        73,        17,         3,         3,         3,         1,         2,         5,         1,         2,         5, 22.900000,44.149414,101375.781250,-4.226893
  2020/8/8,  13:10:41,  3.871250,    0,       0.000000,       0.000000,       204,        64,        16,         3,         3,         3,         0,         0,         3,         0,         0,         3, 22.900000,44.138672,101373.789062,-4.061027
  2020/8/8,  13:10:51,  3.871250,    0,       0.000000,       0.000000,       150,        46,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.900000,44.102539,101376.609375,-4.296254
  2020/8/8,   13:11:1,  3.871250,    0,       0.000000,       0.000000,        51,        13,         3,         3,         3,         0,         0,         0,         0,         0,         0,         0, 22.900000,44.126953,101371.375000,-3.859973
  2020/8/8,  13:11:11,  3.873750,    0,       0.000000,       0.000000,       156,        48,        12,         6,         6,         3,         0,         0,         4,         0,         0,         4, 22.900000,44.126953,101372.789062,-3.978595
  2020/8/8,  13:11:21,  3.873750,    0,       0.000000,       0.000000,       237,        79,        23,         3,         3,         3,         0,         0,         3,         0,         0,         3, 22.910000,44.114258,101368.968750,-3.659921
  2020/8/8,  13:11:31,  3.866250,    0,       0.000000,       0.000000,       339,       110,        42,         9,         9,         6,         1,         1,         9,         1,         1,         9, 22.910000,44.090820,101367.968750,-3.576481
